,Date,Time,Bus,Count,On off,Latitude,Longitude,Route,Stop,CorrectStop,CorrectStop
2503,11/13/2019,13:32:53,2412,9,on,35.30805,-80.73277,Green,Student Union E,,
2504,11/13/2019,13:33:00,2411,2,off,35.30801,-80.73271,Silver,Student Union W,,
2505,11/13/2019,13:33:12,2411,8,on,35.30801,-80.73271,Silver,Student Union W,,
2506,11/13/2019,13:33:19,2402,2,on,35.3105,-80.72903,Silver,CRI Deck,,
2507,11/13/2019,13:33:21,2402,5,off,35.3105,-80.72903,Silver,CRI Deck,,
2508,11/13/2019,13:33:26,2407,4,off,35.30943,-80.74411,Silver,CRI Deck,,
2509,11/13/2019,13:33:28,2407,2,on,35.30943,-80.74411,Silver,CRI Deck,,
2510,11/13/2019,13:33:32,2401,4,off,35.31055,-80.72928,Green,Student Health N,,
2511,11/13/2019,13:33:44,2403,1,on,35.30127,-80.73564,Gold,Hunt Hall,,
2512,11/13/2019,13:33:50,2403,3,off,35.30127,-80.73562,Gold,Hunt Hall,,
2513,11/13/2019,13:33:50,2409,3,off,35.31304,-80.74147,Silver,Grigg Hall E,,
2514,11/13/2019,13:34:05,2406,3,on,35.30115,-80.73584,Green,South Village Deck,,
2515,11/13/2019,13:34:56,2408,2,off,35.30952,-80.73643,Gold,Union Deck/Belk N,,
2516,11/13/2019,13:34:56,2409,1,off,35.31108,-80.74297,Silver,Grigg Hall E,,
2517,11/13/2019,13:35:00,2410,3,off,35.3082,-80.73262,Silver,Student Union W,,
2518,11/13/2019,13:35:07,2402,6,on,35.3125,-80.7284,Silver,CRI Deck,,
2519,11/13/2019,13:35:13,2402,10,off,35.31221,-80.72821,Silver,CRI Deck,,
2520,11/13/2019,13:35:16,2410,4,on,35.3082,-80.73263,Silver,Student Union W,,
2521,11/13/2019,13:35:47,2412,2,off,35.30701,-80.72957,Green,Fretwell S,,
2522,11/13/2019,13:35:49,2412,1,on,35.30701,-80.72957,Green,Fretwell S,,
2523,11/13/2019,13:35:51,2406,2,off,35.30214,-80.73279,Green,Levine Hall E,,
2524,11/13/2019,13:35:54,2401,5,on,35.31355,-80.73191,Green,North Deck,,
2525,11/13/2019,13:36:18,2409,3,off,35.30967,-80.74416,Silver,Grigg Hall E,,
2526,11/13/2019,13:36:33,2402,3,on,35.30899,-80.72519,Silver,CRI Deck,,
2527,11/13/2019,13:36:35,2402,6,off,35.30875,-80.72503,Silver,CRI Deck,,
2528,11/13/2019,13:36:42,2407,6,on,35.31237,-80.74174,Silver,Duke Centennial Hall East,,
2529,11/13/2019,13:36:54,2408,1,off,35.31172,-80.73308,Gold,Wallis Hall E/Light Rail,,
2530,11/13/2019,13:36:59,2406,4,off,35.30341,-80.72952,Green,Robinson Hall N,,
2531,11/13/2019,13:37:14,2411,3,off,35.30936,-80.74136,Silver,EPIC S,,
2532,11/13/2019,13:37:26,2408,2,on,35.31172,-80.73308,Gold,Wallis Hall E/Light Rail,,
2533,11/13/2019,13:37:31,2412,1,on,35.30509,-80.72821,Green,Cato Hall S,,
2534,11/13/2019,13:38:01,2406,1,on,35.30537,-80.7284,Green,Cato Hall N,,
2535,11/13/2019,13:38:14,2407,5,on,35.31101,-80.74146,Silver,Grigg Hall E,,
2536,11/13/2019,13:38:26,2411,3,off,35.31091,-80.74154,Silver,Grigg Hall W,,
2537,11/13/2019,13:38:37,2402,7,off,35.3059,-80.72486,Silver,CRI Deck,,
2538,11/13/2019,13:38:39,2412,4,off,35.30346,-80.7295,Green,Robinson Hall S,,
2539,11/13/2019,13:38:43,2402,8,on,35.30592,-80.72485,Silver,CRI Deck,,
2540,11/13/2019,13:38:50,2401,1,off,35.31196,-80.73336,Green,Wallis Hall W/Light Rail,,
2541,11/13/2019,13:38:52,2401,3,on,35.31196,-80.73336,Green,Wallis Hall W/Light Rail,,
2542,11/13/2019,13:38:55,2407,4,on,35.30992,-80.7419,Silver,EPIC N,,
2543,11/13/2019,13:39:21,2406,1,off,35.3076,-80.72939,Green,Fretwell N,,
2544,11/13/2019,13:39:27,2406,3,on,35.30761,-80.72939,Green,Fretwell N,,
2545,11/13/2019,13:39:50,2409,1,on,35.30982,-80.74497,Silver,Grigg Hall E,,
2546,11/13/2019,13:39:52,2411,3,off,35.31279,-80.741,Silver,Motor Sports,,
2547,11/13/2019,13:39:58,2410,3,off,35.30935,-80.7413,Silver,EPIC S,,
2548,11/13/2019,13:40:55,2401,4,on,35.31021,-80.73618,Green,Belk Hall S,,
2549,11/13/2019,13:40:56,2412,2,on,35.30442,-80.7327,Green,Reese East,,
2550,11/13/2019,13:41:13,2402,1,on,35.30775,-80.72958,Silver,Lot 5A,,
2551,11/13/2019,13:41:15,2402,4,off,35.30775,-80.72958,Silver,Lot 5A,,
2552,11/13/2019,13:41:41,2407,2,on,35.30795,-80.7347,Silver,Woodward Hall East,,
2553,11/13/2019,13:41:42,2409,3,on,35.3123,-80.74169,Silver,Grigg Hall E,,
2554,11/13/2019,13:41:43,2407,4,off,35.30795,-80.7347,Silver,Woodward Hall East,,
2555,11/13/2019,13:41:52,2412,1,off,35.30429,-80.73504,Green,Cone Deck W,,
2556,11/13/2019,13:42:02,2403,1,off,35.30858,-80.73358,Gold,Reese East,,
2557,11/13/2019,13:42:14,2403,3,on,35.30901,-80.73442,Gold,Reese East,,
2558,11/13/2019,13:42:41,2407,5,off,35.30811,-80.73281,Silver,Student Union E,,
2559,11/13/2019,13:42:47,2407,6,on,35.30811,-80.73281,Silver,Student Union E,,
2560,11/13/2019,13:42:53,2402,11,off,35.3105,-80.73634,Silver,Lot 5A,,
2561,11/13/2019,13:43:03,2401,1,on,35.30795,-80.73484,Green,Woodward Hall East,,
2562,11/13/2019,13:43:05,2401,3,off,35.30795,-80.73484,Green,Woodward Hall East,,
2563,11/13/2019,13:43:26,2410,1,off,35.3111,-80.74316,Silver,Portal W,,
2564,11/13/2019,13:43:35,2402,23,on,35.31002,-80.73506,Silver,Lot 5A,,
2565,11/13/2019,13:43:40,2408,1,on,35.30196,-80.73306,Gold,Levine Hall W,,
2566,11/13/2019,13:43:48,2409,3,on,35.30984,-80.74171,Silver,EPIC N,,
2567,11/13/2019,13:44:13,2406,1,off,35.31345,-80.73191,Green,North Deck,,
2568,11/13/2019,13:44:15,2407,5,off,35.30807,-80.73048,Silver,Aux Services East,,
2569,11/13/2019,13:44:17,2407,3,on,35.30806,-80.73048,Silver,Aux Services East,,
2570,11/13/2019,13:44:19,2406,4,on,35.31357,-80.73196,Green,North Deck,,
2571,11/13/2019,13:44:26,2411,3,on,35.30943,-80.74395,Silver,CRI Deck,,
2572,11/13/2019,13:44:32,2403,1,off,35.30972,-80.73706,Gold,Reese East,,
2573,11/13/2019,13:44:33,2401,8,off,35.30805,-80.7327,Green,Student Union E,,
2574,11/13/2019,13:44:37,2401,9,on,35.30805,-80.7327,Green,Student Union E,,
2575,11/13/2019,13:44:50,2408,2,off,35.3012,-80.73568,Gold,Hunt Hall,,
2576,11/13/2019,13:44:56,2410,1,off,35.30936,-80.74419,Silver,CRI Deck,,
2577,11/13/2019,13:45:16,2412,6,off,35.30114,-80.73579,Green,South Village Deck,,
2578,11/13/2019,13:45:20,2412,8,on,35.30115,-80.73579,Green,South Village Deck,,
2579,11/13/2019,13:45:50,2408,7,on,35.3012,-80.73568,Gold,Hunt Hall,,
2580,11/13/2019,13:45:51,2407,1,on,35.31068,-80.72932,Silver,Student Health N,,
2581,11/13/2019,13:45:53,2407,1,off,35.31069,-80.72932,Silver,Student Health N,,
2582,11/13/2019,13:46:06,2403,2,off,35.31186,-80.73331,Gold,Reese East,,
2583,11/13/2019,13:46:09,2401,2,off,35.30799,-80.73038,Green,Aux Services East,,
2584,11/13/2019,13:46:28,2409,2,on,35.30831,-80.73537,Silver,Athletics Complex E,,
2585,11/13/2019,13:46:30,2409,2,off,35.30831,-80.73537,Silver,Athletics Complex E,,
2586,11/13/2019,13:46:39,2401,2,on,35.30799,-80.73038,Green,Aux Services East,,
2587,11/13/2019,13:46:46,2411,3,on,35.31161,-80.74239,Silver,PORTAL East,,
2588,11/13/2019,13:46:52,2403,1,on,35.31187,-80.73334,Gold,Reese East,,
2589,11/13/2019,13:46:52,2412,3,off,35.30215,-80.73286,Green,Levine Hall E,,
2590,11/13/2019,13:46:54,2412,2,on,35.30214,-80.73287,Green,Levine Hall E,,
2591,11/13/2019,13:46:55,2402,9,off,35.31065,-80.74091,Silver,Lot 5A,,
2592,11/13/2019,13:47:01,2407,4,off,35.31027,-80.72666,Silver,Martin Hall,,
2593,11/13/2019,13:47:07,2407,5,on,35.31027,-80.72666,Silver,Martin Hall,,
2594,11/13/2019,13:47:24,2406,2,off,35.31193,-80.7334,Green,Wallis Hall W/Light Rail,,
2595,11/13/2019,13:47:26,2406,4,on,35.31193,-80.7334,Green,Wallis Hall W/Light Rail,,
2596,11/13/2019,13:47:48,2411,11,on,35.31238,-80.74178,Silver,Duke Centennial Hall East,,
2597,11/13/2019,13:47:56,2409,3,off,35.30832,-80.73341,Silver,Athletics Complex E,,
2598,11/13/2019,13:48:04,2409,6,on,35.30832,-80.73335,Silver,Athletics Complex E,,
2599,11/13/2019,13:48:07,2402,1,off,35.31284,-80.74094,Silver,Lot 5A,,
2600,11/13/2019,13:48:11,2401,1,on,35.30694,-80.72952,Green,Fretwell S,,
2601,11/13/2019,13:48:11,2407,5,off,35.30879,-80.72504,Silver,Lot 6,,
2602,11/13/2019,13:48:13,2401,3,off,35.30694,-80.72953,Green,Fretwell S,,
2603,11/13/2019,13:48:19,2407,8,on,35.30879,-80.72504,Silver,Lot 6,,
2604,11/13/2019,13:48:32,2412,2,on,35.30337,-80.7296,Green,Robinson Hall N,,
2605,11/13/2019,13:48:38,2408,2,off,35.30424,-80.73496,Gold,Cone Deck East,,
2606,11/13/2019,13:48:46,2406,1,off,35.31028,-80.73608,Green,Belk Hall S,,
2607,11/13/2019,13:48:48,2406,3,on,35.31028,-80.73605,Green,Belk Hall S,,
2608,11/13/2019,13:49:23,2409,2,off,35.30815,-80.73063,Silver,Athletics Complex E,,
2609,11/13/2019,13:49:25,2407,2,on,35.30723,-80.72527,Silver,Lot 5A,,
2610,11/13/2019,13:49:26,2408,4,off,35.30433,-80.73281,Gold,Reese East,,
2611,11/13/2019,13:49:27,2407,5,off,35.30723,-80.72527,Silver,Lot 5A,,
2612,11/13/2019,13:49:30,2409,5,on,35.30816,-80.73064,Silver,Athletics Complex E,,
2613,11/13/2019,13:49:33,2410,1,on,35.30939,-80.74403,Silver,CRI Deck,,
2614,11/13/2019,13:49:44,2412,2,off,35.30511,-80.72829,Green,Cato Hall N,,
2615,11/13/2019,13:49:48,2408,1,on,35.30434,-80.73281,Gold,Reese East,,
2616,11/13/2019,13:49:52,2403,1,on,35.30916,-80.72961,Gold,Reese East,,
2617,11/13/2019,13:50:07,2407,2,on,35.30637,-80.72689,Silver,East Deck 2,,
2618,11/13/2019,13:50:10,2406,2,off,35.30798,-80.73477,Green,Woodward Hall East,,
2619,11/13/2019,13:50:35,2410,1,off,35.30941,-80.74403,Silver,CRI Deck,,
2620,11/13/2019,13:50:41,2402,16,off,35.3099,-80.74561,Silver,Lot 5A,,
2621,11/13/2019,13:50:43,2402,1,on,35.3098,-80.74537,Silver,Lot 5A,,
2622,11/13/2019,13:50:58,2403,1,off,35.30693,-80.72967,Gold,Reese East,,
2623,11/13/2019,13:51:10,2411,2,off,35.30739,-80.73983,Silver,Athletics Complex E,,
2624,11/13/2019,13:51:20,2406,3,off,35.30794,-80.73258,Green,Student Union E,,
2625,11/13/2019,13:51:21,2401,7,off,35.30349,-80.72953,Green,Robinson Hall S,,
2626,11/13/2019,13:51:21,2409,4,off,35.31086,-80.72923,Silver,Athletics Complex E,,
2627,11/13/2019,13:51:34,2406,4,on,35.30789,-80.73245,Green,Student Union E,,
2628,11/13/2019,13:51:37,2407,2,on,35.30759,-80.72929,Silver,Fretwell N,,
2629,11/13/2019,13:51:39,2407,5,off,35.30759,-80.72929,Silver,Fretwell N,,
2630,11/13/2019,13:52:19,2402,1,off,35.30957,-80.7443,Silver,Lot 5A,,
2631,11/13/2019,13:52:24,2406,2,off,35.30799,-80.73031,Green,Aux Services East,,
2632,11/13/2019,13:52:36,2412,3,on,35.30762,-80.72928,Green,Fretwell N,,
2633,11/13/2019,13:52:38,2412,2,off,35.30762,-80.72928,Green,Fretwell N,,
2634,11/13/2019,13:52:50,2409,3,on,35.31056,-80.72718,Silver,Athletics Complex E,,
2635,11/13/2019,13:52:51,2409,5,off,35.31057,-80.72719,Silver,Athletics Complex E,,
2636,11/13/2019,13:52:54,2411,1,off,35.30799,-80.73481,Silver,Woodward Hall East,,
2637,11/13/2019,13:52:56,2411,2,on,35.30799,-80.73481,Silver,Woodward Hall East,,
2638,11/13/2019,13:53:03,2407,9,off,35.30808,-80.73264,Silver,Student Union W,,
2639,11/13/2019,13:53:24,2406,2,off,35.30691,-80.72956,Green,Fretwell S,,
2640,11/13/2019,13:53:26,2406,3,on,35.3069,-80.72959,Green,Fretwell S,,
2641,11/13/2019,13:53:27,2410,2,on,35.311,-80.74147,Silver,Grigg Hall E,,
2642,11/13/2019,13:53:35,2401,4,off,35.30444,-80.73283,Green,Reese East,,
2643,11/13/2019,13:53:56,2408,1,off,35.30756,-80.72931,Gold,Fretwell N,,
2644,11/13/2019,13:53:59,2410,1,on,35.30986,-80.74187,Silver,EPIC N,,
2645,11/13/2019,13:54:18,2411,4,off,35.30805,-80.73266,Silver,Student Union E,,
2646,11/13/2019,13:54:20,2411,4,on,35.30805,-80.73266,Silver,Student Union E,,
2647,11/13/2019,13:54:21,2409,3,off,35.30904,-80.7258,Silver,Athletics Complex E,,
2648,11/13/2019,13:54:25,2407,43,on,35.30808,-80.73267,Silver,Student Union W,,
2649,11/13/2019,13:54:30,2406,2,off,35.30504,-80.72823,Green,Cato Hall S,,
2650,11/13/2019,13:54:33,2401,1,off,35.30426,-80.73516,Green,Cone Deck W,,
2651,11/13/2019,13:54:41,2409,6,on,35.30907,-80.72575,Silver,Athletics Complex E,,
2652,11/13/2019,13:55:04,2412,1,off,35.3117,-80.73047,Green,Student Health (Green) W,,
2653,11/13/2019,13:55:20,2406,2,off,35.30347,-80.72955,Green,Robinson Hall S,,
2654,11/13/2019,13:55:24,2412,2,on,35.31165,-80.73042,Green,Student Health (Green) W,,
2655,11/13/2019,13:55:30,2411,3,off,35.30805,-80.73039,Silver,Aux Services East,,
2656,11/13/2019,13:55:32,2411,2,on,35.30805,-80.73039,Silver,Aux Services East,,
2657,11/13/2019,13:55:47,2409,3,off,35.30712,-80.72528,Silver,Athletics Complex E,,
2658,11/13/2019,13:56:02,2408,2,off,35.30812,-80.73262,Gold,Student Union W,,
2659,11/13/2019,13:56:08,2403,1,off,35.30188,-80.73708,Gold,Robinson Hall N,,
2660,11/13/2019,13:56:33,2410,2,on,35.30796,-80.73476,Silver,Woodward Hall East,,
2661,11/13/2019,13:56:40,2409,8,on,35.30629,-80.72639,Silver,Athletics Complex E,,
2662,11/13/2019,13:56:42,2406,2,off,35.3044,-80.73267,Green,Reese East,,
2663,11/13/2019,13:56:42,2412,2,on,35.31353,-80.73198,Green,North Deck,,
2664,11/13/2019,13:56:58,2408,4,on,35.30808,-80.7327,Gold,Student Union W,,
2665,11/13/2019,13:57:17,2401,3,off,35.30108,-80.73569,Green,South Village Deck,,
2666,11/13/2019,13:57:22,2403,11,on,35.30167,-80.73664,Gold,Robinson Hall N,,
2667,11/13/2019,13:57:26,2403,1,off,35.30173,-80.73676,Gold,Robinson Hall N,,
2668,11/13/2019,13:57:41,2407,1,on,35.30939,-80.74138,Silver,EPIC S,,
2669,11/13/2019,13:57:45,2401,8,on,35.30108,-80.73568,Green,South Village Deck,,
2670,11/13/2019,13:57:45,2407,12,off,35.30939,-80.74138,Silver,EPIC S,,
2671,11/13/2019,13:57:45,2410,1,off,35.30804,-80.73278,Silver,Student Union E,,
2672,11/13/2019,13:57:59,2410,2,on,35.30804,-80.73278,Silver,Student Union E,,
2673,11/13/2019,13:58:10,2409,1,on,35.30801,-80.73042,Silver,Athletics Complex E,,
2674,11/13/2019,13:58:13,2409,4,off,35.30804,-80.7305,Silver,Athletics Complex E,,
2675,11/13/2019,13:58:29,2407,1,off,35.31091,-80.74148,Silver,Grigg Hall W,,
2676,11/13/2019,13:58:31,2407,1,on,35.31091,-80.74148,Silver,Grigg Hall W,,
2677,11/13/2019,13:58:35,2402,16,on,35.31204,-80.74065,Silver,Lot 5A,,
2678,11/13/2019,13:58:43,2403,1,on,35.30188,-80.73736,Gold,Robinson Hall N,,
2679,11/13/2019,13:59:28,2411,7,off,35.31028,-80.72669,Silver,Martin Hall,,
2680,11/13/2019,13:59:33,2409,7,off,35.30852,-80.73397,Silver,Athletics Complex E,,
2681,11/13/2019,13:59:38,2411,11,on,35.31028,-80.72672,Silver,Martin Hall,,
2682,11/13/2019,13:59:39,2401,1,on,35.30212,-80.7327,Green,Levine Hall E,,
2683,11/13/2019,13:59:39,2407,7,off,35.31284,-80.7411,Silver,Motor Sports,,
2684,11/13/2019,13:59:40,2409,10,on,35.30868,-80.73434,Silver,Athletics Complex E,,
2685,11/13/2019,13:59:42,2406,3,off,35.30119,-80.73576,Green,South Village Deck,,
2686,11/13/2019,13:59:51,2412,7,off,35.31192,-80.73333,Green,Wallis Hall W/Light Rail,,
2687,11/13/2019,13:59:59,2412,13,on,35.31193,-80.73337,Green,Wallis Hall W/Light Rail,,
2688,11/13/2019,14:00:01,2410,3,off,35.30801,-80.73041,Silver,Aux Services East,,
2689,11/13/2019,14:00:13,2402,3,on,35.31147,-80.74226,Silver,Grigg Hall E,,
2690,11/13/2019,14:00:49,2402,3,on,35.31054,-80.74337,Silver,EPIC N,,
2691,11/13/2019,14:00:53,2407,4,off,35.31114,-80.74306,Silver,Portal W,,
2692,11/13/2019,14:00:58,2411,2,off,35.30881,-80.72507,Silver,Lot 6,,
2693,11/13/2019,14:01:04,2411,8,on,35.30881,-80.72507,Silver,Lot 6,,
2694,11/13/2019,14:01:05,2401,2,off,35.30339,-80.72945,Green,Robinson Hall N,,
2695,11/13/2019,14:01:32,2408,1,off,35.31171,-80.73314,Gold,Wallis Hall E/Light Rail,,
2696,11/13/2019,14:01:35,2403,3,on,35.30418,-80.73214,Gold,Robinson Hall N,,
2697,11/13/2019,14:01:39,2403,1,off,35.30447,-80.7329,Gold,Robinson Hall N,,
2698,11/13/2019,14:01:48,2408,3,on,35.31171,-80.73315,Gold,Wallis Hall E/Light Rail,,
2699,11/13/2019,14:01:59,2410,1,off,35.31025,-80.72668,Silver,Martin Hall,,
2700,11/13/2019,14:02:11,2412,2,off,35.31024,-80.73615,Green,Belk Hall S,,
2701,11/13/2019,14:02:13,2401,3,off,35.30511,-80.72825,Green,Cato Hall N,,
2702,11/13/2019,14:02:13,2412,3,on,35.31024,-80.73615,Green,Belk Hall S,,
2703,11/13/2019,14:02:15,2410,6,on,35.31025,-80.72668,Silver,Martin Hall,,
2704,11/13/2019,14:02:24,2411,3,on,35.30718,-80.72528,Silver,Lot 5A,,
2705,11/13/2019,14:02:26,2411,4,off,35.30718,-80.72528,Silver,Lot 5A,,
2706,11/13/2019,14:02:33,2407,28,off,35.30941,-80.744,Silver,CRI Deck,,
2707,11/13/2019,14:03:08,2411,1,on,35.30635,-80.72675,Silver,East Deck 2,,
2708,11/13/2019,14:03:14,2411,3,off,35.30635,-80.72675,Silver,East Deck 2,,
2709,11/13/2019,14:03:29,2403,2,on,35.3032,-80.72887,Gold,Robinson Hall N,,
2710,11/13/2019,14:03:43,2408,1,on,35.31158,-80.73052,Gold,Student Health E,,
2711,11/13/2019,14:03:45,2410,2,on,35.30867,-80.72498,Silver,Lot 6,,
2712,11/13/2019,14:03:49,2401,5,on,35.30758,-80.72932,Green,Fretwell N,,
2713,11/13/2019,14:03:51,2401,4,off,35.30758,-80.72932,Green,Fretwell N,,
2714,11/13/2019,14:03:57,2409,1,on,35.30875,-80.73524,Silver,Athletics Complex E,,
2715,11/13/2019,14:04:00,2409,10,off,35.30875,-80.73524,Silver,Athletics Complex E,,
2716,11/13/2019,14:04:05,2412,2,off,35.30802,-80.73475,Green,Woodward Hall East,,
2717,11/13/2019,14:04:43,2403,3,off,35.30499,-80.72782,Gold,Cato Hall N,,
2718,11/13/2019,14:04:45,2401,1,off,35.30904,-80.72933,Green,Hickory Hall North,,
2719,11/13/2019,14:04:48,2411,6,off,35.30757,-80.72929,Silver,Fretwell N,,
2720,11/13/2019,14:04:50,2410,2,off,35.30717,-80.72532,Silver,Lot 5A,,
2721,11/13/2019,14:04:54,2411,6,on,35.30757,-80.72929,Silver,Fretwell N,,
2722,11/13/2019,14:04:56,2410,1,on,35.30717,-80.72532,Silver,Lot 5A,,
2723,11/13/2019,14:05:15,2409,4,off,35.30875,-80.73524,Silver,Athletics Complex E,,
2724,11/13/2019,14:05:18,2402,6,on,35.30925,-80.7411,Silver,EPIC N,,
2725,11/13/2019,14:05:24,2402,19,off,35.30925,-80.7411,Silver,EPIC N,,
2726,11/13/2019,14:05:29,2412,5,off,35.30808,-80.73274,Green,Student Union E,,
2727,11/13/2019,14:05:32,2408,4,off,35.30701,-80.72947,Gold,Fretwell S,,
2728,11/13/2019,14:05:39,2407,2,on,35.31164,-80.74245,Silver,PORTAL East,,
2729,11/13/2019,14:05:39,2412,12,on,35.30809,-80.73274,Green,Student Union E,,
2730,11/13/2019,14:05:50,2406,22,on,35.30103,-80.73558,Green,South Village Deck,,
2731,11/13/2019,14:05:53,2408,1,on,35.30701,-80.72947,Gold,Fretwell S,,
2732,11/13/2019,14:06:27,2409,2,off,35.30875,-80.73524,Silver,Athletics Complex E,,
2733,11/13/2019,14:06:28,2411,15,off,35.30811,-80.7327,Silver,Student Union W,,
2734,11/13/2019,14:06:49,2407,12,on,35.31239,-80.74173,Silver,Duke Centennial Hall East,,
2735,11/13/2019,14:06:51,2412,1,on,35.30806,-80.73048,Green,Aux Services East,,
2736,11/13/2019,14:06:52,2406,2,on,35.30215,-80.73276,Green,Levine Hall E,,
2737,11/13/2019,14:06:55,2412,2,off,35.30806,-80.73048,Green,Aux Services East,,
2738,11/13/2019,14:06:56,2406,2,off,35.30216,-80.73278,Green,Levine Hall E,,
2739,11/13/2019,14:07:00,2411,22,on,35.30811,-80.7327,Silver,Student Union W,,
2740,11/13/2019,14:07:30,2410,5,off,35.3076,-80.7293,Silver,Fretwell N,,
2741,11/13/2019,14:07:43,2409,1,off,35.30875,-80.73524,Silver,Athletics Complex E,,
2742,11/13/2019,14:07:49,2403,1,on,35.30776,-80.7296,Gold,Fretwell N,,
2743,11/13/2019,14:07:52,2403,1,off,35.30764,-80.72928,Gold,Fretwell N,,
2744,11/13/2019,14:07:54,2402,4,off,35.30925,-80.7411,Silver,EPIC N,,
2745,11/13/2019,14:07:56,2402,4,on,35.30925,-80.7411,Silver,EPIC N,,
2746,11/13/2019,14:07:56,2408,2,on,35.3051,-80.72812,Gold,Cato Hall S,,
2747,11/13/2019,14:08:17,2401,2,off,35.31354,-80.73187,Green,North Deck,,
2748,11/13/2019,14:08:23,2401,4,on,35.31353,-80.73187,Green,North Deck,,
2749,11/13/2019,14:08:25,2407,3,on,35.31098,-80.74148,Silver,Grigg Hall E,,
2750,11/13/2019,14:08:27,2409,1,on,35.30875,-80.73524,Silver,Athletics Complex E,,
2751,11/13/2019,14:08:30,2412,4,on,35.30695,-80.72954,Green,Fretwell S,,
2752,11/13/2019,14:08:36,2412,16,off,35.30694,-80.72953,Green,Fretwell S,,
2753,11/13/2019,14:08:42,2406,5,off,35.3035,-80.72951,Green,Robinson Hall N,,
2754,11/13/2019,14:08:48,2408,1,off,35.3035,-80.72952,Gold,Robinson Hall S,,
2755,11/13/2019,14:08:48,2410,3,off,35.30816,-80.73264,Silver,Student Union W,,
2756,11/13/2019,14:08:58,2408,1,on,35.3035,-80.72952,Gold,Robinson Hall S,,
2757,11/13/2019,14:09:19,2407,6,on,35.30989,-80.74184,Silver,EPIC N,,
2758,11/13/2019,14:09:24,2402,4,off,35.30925,-80.7411,Silver,Martin Hall,,
2759,11/13/2019,14:09:26,2402,7,on,35.30925,-80.7411,Silver,Martin Hall,,
2760,11/13/2019,14:09:33,2409,1,on,35.30875,-80.73524,Silver,Athletics Complex E,,
2761,11/13/2019,14:09:50,2406,1,on,35.30519,-80.72832,Green,Cato Hall N,,
2762,11/13/2019,14:10:00,2406,8,off,35.30519,-80.72832,Green,Cato Hall N,,
2763,11/13/2019,14:10:05,2403,10,off,35.30902,-80.73463,Gold,Student Union W,,
2764,11/13/2019,14:10:28,2408,2,off,35.30196,-80.73304,Gold,Levine Hall W,,
2765,11/13/2019,14:10:49,2411,14,off,35.30936,-80.74135,Silver,EPIC S,,
2766,11/13/2019,14:10:56,2402,8,on,35.30925,-80.7411,Silver,Martin Hall,,
2767,11/13/2019,14:11:01,2401,2,off,35.31195,-80.73344,Green,Wallis Hall W/Light Rail,,
2768,11/13/2019,14:11:03,2401,4,on,35.31195,-80.73344,Green,Wallis Hall W/Light Rail,,
2769,11/13/2019,14:11:34,2402,2,off,35.30925,-80.7411,Silver,Martin Hall,,
2770,11/13/2019,14:11:38,2408,4,off,35.30121,-80.73561,Gold,Hunt Hall,,
2771,11/13/2019,14:11:38,2412,2,off,35.3035,-80.72943,Green,Robinson Hall S,,
2772,11/13/2019,14:11:43,2411,3,off,35.31094,-80.74149,Silver,Grigg Hall W,,
2773,11/13/2019,14:11:46,2410,17,on,35.30813,-80.73261,Silver,Student Union W,,
2774,11/13/2019,14:11:50,2406,9,off,35.30775,-80.72952,Green,Fretwell N,,
2775,11/13/2019,14:11:53,2407,6,off,35.30796,-80.73475,Silver,Woodward Hall East,,
2776,11/13/2019,14:11:57,2409,4,on,35.30875,-80.73524,Silver,Athletics Complex E,,
2777,11/13/2019,14:12:16,2406,2,on,35.30806,-80.72961,Green,Fretwell N,,
2778,11/13/2019,14:12:16,2408,15,on,35.30119,-80.73563,Gold,Hunt Hall,,
2779,11/13/2019,14:13:04,2402,6,off,35.30925,-80.7411,Silver,Martin Hall,,
2780,11/13/2019,14:13:09,2401,10,on,35.31022,-80.73611,Green,Belk Hall S,,
2781,11/13/2019,14:13:11,2407,9,off,35.30809,-80.73274,Silver,Student Union E,,
2782,11/13/2019,14:13:11,2411,4,off,35.31287,-80.74104,Silver,Motor Sports,,
2783,11/13/2019,14:13:19,2407,11,on,35.30809,-80.73274,Silver,Student Union E,,
2784,11/13/2019,14:13:24,2402,4,on,35.30925,-80.7411,Silver,Martin Hall,,
2785,11/13/2019,14:13:39,2403,2,on,35.30954,-80.73672,Gold,Union Deck/Belk N,,
2786,11/13/2019,14:14:18,2412,5,on,35.30436,-80.73274,Green,Reese East,,
2787,11/13/2019,14:14:20,2412,6,off,35.30436,-80.73274,Green,Reese East,,
2788,11/13/2019,14:14:25,2407,4,on,35.30806,-80.73045,Silver,Aux Services East,,
2789,11/13/2019,14:14:29,2407,5,off,35.30806,-80.73045,Silver,Aux Services East,,
2790,11/13/2019,14:14:40,2406,4,on,35.30809,-80.72965,Green,Fretwell N,,
2791,11/13/2019,14:14:40,2409,13,on,35.30875,-80.73524,Silver,Athletics Complex E,,
2792,11/13/2019,14:14:50,2402,3,on,35.30925,-80.7411,Silver,Martin Hall,,
2793,11/13/2019,14:14:52,2402,11,off,35.30925,-80.7411,Silver,Martin Hall,,
2794,11/13/2019,14:15:05,2401,1,off,35.30789,-80.73481,Green,Woodward Hall East,,
2795,11/13/2019,14:15:11,2401,4,on,35.30789,-80.73481,Green,Woodward Hall East,,
2796,11/13/2019,14:15:22,2403,2,off,35.31195,-80.7338,Gold,Wallis Hall E/Light Rail,,
