,Bus,Count,OnOff,Latitude,Longitude,Route,Stop,CorrectStop,DateTime
262,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 10:20:03
263,2401,0,on,35.30809,-80.73272,Green,Student Union E,Student Union E,2019-11-13 10:20:18
264,2401,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 10:20:33
265,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 10:20:48
266,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 10:21:03
267,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 10:21:18
268,2401,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 10:21:33
269,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 10:21:48
270,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 10:22:03
271,2401,9,on,35.301200867,-80.735801697,Green,South Village Deck,South Village Deck,2019-11-13 10:18:04
272,2401,-1,off,35.302127838,-80.73274231,Green,Levine Hall E,Levine Hall E,2019-11-13 10:19:30
273,2401,-4,off,35.303352356,-80.729446411,Green,Robinson Hall N,Robinson Hall N,2019-11-13 10:21:10
274,2401,-2,off,35.305580139,-80.728553772,Green,Cato Hall N,Cato Hall N,2019-11-13 10:22:10
275,2401,-2,off,35.308002472,-80.729621887,Green,Fretwell N,Fretwell N,2019-11-13 10:24:02
276,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 10:24:17
277,2401,-1,off,35.310688019,-80.7292099,Green,Student Health N,Student Health N,2019-11-13 10:25:14
278,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 10:25:29
279,2401,1,off,35.314170837,-80.732627869,Green,North Deck,North Deck,2019-11-13 10:26:56
280,2401,5,off,35.312145233,-80.733467102,Green,Wallis Hall W/Light Rail,Wallis Hall W,2019-11-13 10:30:34
281,2401,1,off,35.310749054,-80.736763,Green,Wallis Hall W/Light Rail,Belk Hall S,2019-11-13 10:32:12
282,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 10:32:27
283,2401,7,off,35.309059143,-80.733802795,Green,Belk Hall S,Student Union E,2019-11-13 10:34:50
284,2401,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 10:35:05
285,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 10:35:20
286,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 10:35:35
287,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 10:35:50
288,2401,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 10:36:05
289,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 10:36:20
290,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 10:36:35
291,2401,0,on,35.30113,-80.7357,Green,South Village Deck,South Village Deck,2019-11-13 10:36:50
292,2401,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 10:37:05
293,2401,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 10:37:20
294,2401,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 10:37:35
295,2401,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 10:37:50
296,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 10:38:05
297,2401,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 10:38:20
298,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 10:38:35
299,2401,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 10:38:50
300,2401,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 10:39:05
301,2401,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 10:39:20
302,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 10:39:35
303,2401,-3,off,35.30928421,-80.731697083,Green,Belk Hall S,Student Union E,2019-11-13 10:37:00
304,2401,6,off,35.307765961,-80.730392456,Green,Belk Hall S,Aux Services East,2019-11-13 10:38:24
305,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 10:38:39
306,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 10:38:54
307,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 10:39:09
308,2401,4,off,35.304416656,-80.732818604,Green,Belk Hall S,Reese East,2019-11-13 10:42:09
309,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 10:42:24
310,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 10:42:39
311,2401,-7,on,35.301280975,-80.735916138,Green,Belk Hall S,South Village Deck,2019-11-13 10:45:37
312,2401,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 10:45:52
313,2401,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 10:46:07
314,2401,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 10:46:22
315,2401,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 10:46:37
316,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 10:46:52
317,2401,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 10:47:07
318,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 10:47:22
319,2401,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 10:47:37
320,2401,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 10:47:52
321,2401,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 10:48:07
322,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 10:48:22
323,2401,0,on,35.30809,-80.73272,Green,Student Union E,Student Union E,2019-11-13 10:48:37
324,2401,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 10:48:52
325,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 10:49:07
326,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 10:49:22
327,2401,-1,on,35.303668976,-80.729766846,Green,Belk Hall S,Robinson Hall S,2019-11-13 10:49:07
328,2401,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 10:49:22
329,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 10:49:37
330,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 10:49:52
331,2401,0,on,35.30113,-80.7357,Green,South Village Deck,South Village Deck,2019-11-13 10:50:07
332,2401,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 10:50:22
333,2401,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 10:50:37
334,2401,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 10:50:52
335,2401,10,off,35.307796478,-80.729576111,Green,Belk Hall S,Fretwell N,2019-11-13 10:52:11
336,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 10:52:26
337,2401,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 10:52:41
338,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 10:52:56
339,2401,8,on,35.314239502,-80.732093811,Green,Belk Hall S,North Deck,2019-11-13 10:56:07
340,2401,7,off,35.311748505,-80.733055115,Green,Belk Hall S,Wallis Hall W,2019-11-13 10:59:31
341,2401,5,on,35.309894562,-80.735877991,Green,Belk Hall S,Belk Hall S,2019-11-13 11:01:53
342,2401,0,off,35.308006287,-80.734718323,Green,Woodward Hall East,Woodward Hall East,2019-11-13 11:03:29
343,2401,9,off,35.308116913,-80.732803345,Green,Student Union E,Student Union E,2019-11-13 11:04:49
344,2401,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 11:05:04
345,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 11:05:19
346,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 11:05:34
347,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 11:05:49
348,2401,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 11:06:04
349,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 11:06:19
350,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 11:06:34
351,2401,0,on,35.30113,-80.7357,Green,South Village Deck,South Village Deck,2019-11-13 11:06:49
352,2401,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 11:07:04
353,2401,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 11:07:19
354,2401,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 11:07:34
355,2401,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 11:07:49
356,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 11:08:04
357,2401,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 11:08:19
358,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 11:08:34
359,2401,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 11:08:49
360,2401,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 11:09:04
361,2401,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 11:09:19
362,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 11:09:34
363,2401,28,on,35.308082581,-80.732795715,Green,Student Union E,Student Union E,2019-11-13 11:07:41
364,2401,-8,off,35.308120728,-80.730529785,Green,Aux Services East,Aux Services East,2019-11-13 11:09:29
365,2401,-10,on,35.307113647,-80.729667664,Green,Fretwell S,Fretwell S,2019-11-13 11:10:43
366,2401,-3,off,35.305389404,-80.728790283,Green,Fretwell S,Cato Hall S,2019-11-13 11:12:19
367,2401,-14,off,35.303905487,-80.73021698,Green,Robinson Hall S,Robinson Hall S,2019-11-13 11:13:49
368,2401,-2,on,35.304481506,-80.73274231,Green,Reese East,Reese East,2019-11-13 11:15:43
369,2401,-2,off,35.304244995,-80.734931946,Green,Cone Deck W,Cone Deck W,2019-11-13 11:16:45
370,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 11:17:00
371,2401,4,off,35.301261902,-80.735717773,Green,South Village Deck,South Village Deck,2019-11-13 11:19:44
372,2401,-1,off,35.30223465,-80.732902527,Green,Levine Hall E,Levine Hall E,2019-11-13 11:21:12
373,2401,0,on,35.30355835,-80.729782104,Green,Robinson Hall N,Robinson Hall N,2019-11-13 11:22:56
374,2401,-1,off,35.305294037,-80.728500366,Green,Cato Hall N,Cato Hall N,2019-11-13 11:24:02
375,2401,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 11:24:17
376,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 11:24:32
377,2401,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 11:24:47
378,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 11:25:02
379,2401,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 11:25:17
380,2401,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 11:25:32
381,2401,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 11:25:47
382,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 11:26:02
383,2401,0,on,35.30809,-80.73272,Green,Student Union E,Student Union E,2019-11-13 11:26:17
384,2401,0,on,35.30789566,-80.729942322,Green,Fretwell N,Aux Services East,2019-11-13 11:25:38
385,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 11:25:53
386,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 11:26:08
387,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 11:26:23
388,2401,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 11:26:38
389,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 11:26:53
390,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 11:27:08
391,2401,0,on,35.30113,-80.7357,Green,South Village Deck,South Village Deck,2019-11-13 11:27:23
392,2401,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 11:27:38
393,2401,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 11:27:53
394,2401,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 11:28:08
395,2401,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 11:28:23
396,2401,-1,off,35.309249878,-80.729759216,Green,Fretwell N,Hickory Hall North,2019-11-13 11:26:44
397,2401,-1,on,35.310760498,-80.729476929,Green,Student Health N,Student Health N,2019-11-13 11:27:28
398,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 11:27:43
399,2401,1,off,35.313606262,-80.732803345,Green,North Deck,North Deck,2019-11-13 11:30:04
400,2401,5,off,35.311862946,-80.733161926,Green,North Deck,Wallis Hall W,2019-11-13 11:33:32
401,2401,2,on,35.310268402,-80.736373901,Green,Belk Hall S,Belk Hall S,2019-11-13 11:35:38
402,2401,1,off,35.307964325,-80.734634399,Green,Woodward Hall East,Woodward Hall East,2019-11-13 11:37:06
403,2401,-6,on,35.308063507,-80.732635498,Green,Student Union E,Student Union E,2019-11-13 11:38:28
404,2401,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 11:38:43
405,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 11:38:58
406,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 11:39:13
407,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 11:39:28
408,2401,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 11:39:43
409,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 11:39:58
410,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 11:40:13
411,2401,0,on,35.30113,-80.7357,Green,South Village Deck,South Village Deck,2019-11-13 11:40:28
412,2401,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 11:40:43
413,2401,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 11:40:58
414,2401,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 11:41:13
415,2401,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 11:41:28
416,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 11:41:43
417,2401,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 11:41:58
418,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 11:42:13
419,2401,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 11:42:28
420,2401,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 11:42:43
421,2401,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 11:42:58
422,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 11:43:13
423,2401,4,on,35.308063507,-80.732643127,Green,Student Union E,Student Union E,2019-11-13 11:38:34
424,2401,-2,off,35.308094025,-80.730453491,Green,Aux Services East,Aux Services East,2019-11-13 11:39:56
425,2401,-3,on,35.306972504,-80.729530334,Green,Fretwell S,Fretwell S,2019-11-13 11:41:12
426,2401,-2,off,35.30506134,-80.728370667,Green,Cato Hall S,Cato Hall S,2019-11-13 11:43:10
427,2401,-1,off,35.303462982,-80.72958374,Green,Robinson Hall S,Robinson Hall S,2019-11-13 11:44:12
428,2401,-4,on,35.304325104,-80.732536316,Green,Reese East,Reese East,2019-11-13 11:46:20
429,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 11:46:35
430,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 11:46:50
431,2401,9,off,35.301128387,-80.735061646,Green,South Village Deck,South Village Deck,2019-11-13 11:50:54
432,2401,2,on,35.302108765,-80.732833862,Green,Levine Hall E,Levine Hall E,2019-11-13 11:53:12
433,2401,7,on,35.303356171,-80.728942871,Green,Robinson Hall N,Robinson Hall N,2019-11-13 11:54:46
434,2401,-3,off,35.305408478,-80.728347778,Green,Cato Hall N,Cato Hall N,2019-11-13 11:55:54
435,2401,-7,on,35.307552338,-80.72933197,Green,Fretwell N,Fretwell N,2019-11-13 11:57:54
436,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 11:58:09
437,2401,-1,off,35.310710907,-80.729438782,Green,Student Health N,Student Health N,2019-11-13 11:59:37
438,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 11:59:52
439,2401,2,off,35.313556671,-80.732192993,Green,North Deck,North Deck,2019-11-13 12:01:53
440,2401,7,off,35.312049866,-80.733795166,Green,Wallis Hall W/Light Rail,Wallis Hall W,2019-11-13 12:04:43
441,2401,9,off,35.310237885,-80.736373901,Green,Belk Hall S,Belk Hall S,2019-11-13 12:06:35
442,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 12:06:50
443,2401,2,on,35.30796051,-80.733345032,Green,Woodward Hall East,Student Union E,2019-11-13 12:08:15
444,2401,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 12:08:30
445,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 12:08:45
446,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 12:09:00
447,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 12:09:15
448,2401,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 12:09:30
449,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 12:09:45
450,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 12:10:00
451,2401,0,on,35.30113,-80.7357,Green,South Village Deck,South Village Deck,2019-11-13 12:10:15
452,2401,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 12:10:30
453,2401,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 12:10:45
454,2401,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 12:11:00
455,2401,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 12:11:15
456,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 12:11:30
457,2401,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 12:11:45
458,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 12:12:00
459,2401,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 12:12:15
460,2401,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 12:12:30
461,2401,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 12:12:45
462,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 12:13:00
463,2401,1,off,35.307956696,-80.732421875,Green,Student Union E,Student Union E,2019-11-13 12:08:31
464,2401,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 12:08:46
465,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 12:09:01
466,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 12:09:16
467,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 12:09:31
468,2401,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 12:09:46
469,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 12:10:01
470,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 12:10:16
471,2401,0,on,35.30113,-80.7357,Green,South Village Deck,South Village Deck,2019-11-13 12:10:31
472,2401,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 12:10:46
473,2401,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 12:11:01
474,2401,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 12:11:16
475,2401,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 12:11:31
476,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 12:11:46
477,2401,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 12:12:01
478,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 12:12:16
479,2401,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 12:12:31
480,2401,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 12:12:46
481,2401,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 12:13:01
482,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 12:13:16
483,2401,9,off,35.308063507,-80.731391907,Green,Student Union E,Student Union E,2019-11-13 12:10:15
484,2401,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 12:10:30
485,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 12:10:45
486,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 12:11:00
487,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 12:11:15
488,2401,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 12:11:30
489,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 12:11:45
490,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 12:12:00
491,2401,0,on,35.30113,-80.7357,Green,South Village Deck,South Village Deck,2019-11-13 12:12:15
492,2401,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 12:12:30
493,2401,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 12:12:45
494,2401,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 12:13:00
495,2401,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 12:13:15
496,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 12:13:30
497,2401,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 12:13:45
498,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 12:14:00
499,2401,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 12:14:15
500,2401,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 12:14:30
501,2401,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 12:14:45
502,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 12:15:00
503,2401,-2,off,35.308055878,-80.731536865,Green,Student Union E,Student Union E,2019-11-13 12:12:03
504,2401,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 12:12:18
505,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 12:12:33
506,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 12:12:48
507,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 12:13:03
508,2401,0,on,35.3042998,-80.7326206,Green,Reese East,Reese East,2019-11-13 12:13:18
509,2401,0,on,35.30432,-80.735009,Green,Cone Deck W,Cone Deck W,2019-11-13 12:13:33
510,2401,0,on,35.3026439,-80.7377572,Green,Alumni Way E,Alumni Way E,2019-11-13 12:13:48
511,2401,0,on,35.30113,-80.7357,Green,South Village Deck,South Village Deck,2019-11-13 12:14:03
512,2401,0,on,35.3021,-80.7327,Green,Levine Hall E,Levine Hall E,2019-11-13 12:14:18
513,2401,0,on,35.30337,-80.72945,Green,Robinson Hall N,Robinson Hall N,2019-11-13 12:14:33
514,2401,0,on,35.3050917,-80.7281563,Green,Cato Hall N,Cato Hall N,2019-11-13 12:14:48
515,2401,0,on,35.3075872,-80.7292483,Green,Fretwell N,Fretwell N,2019-11-13 12:15:03
516,2401,0,on,35.308998108,-80.729255676,Green,Hickory Hall North,Hickory Hall North,2019-11-13 12:15:18
517,2401,0,on,35.3107,-80.7293,Green,Student Health N,Student Health N,2019-11-13 12:15:33
518,2401,0,on,35.31166,-80.7304,Green,Student Health (Green) W,Student Health (Green) W,2019-11-13 12:15:48
519,2401,0,on,35.3134338,-80.7319048,Green,North Deck,North Deck,2019-11-13 12:16:03
520,2401,0,on,35.312,-80.7335,Green,Wallis Hall W,Wallis Hall W,2019-11-13 12:16:18
521,2401,0,on,35.31025,-80.73619,Green,Belk Hall S,Belk Hall S,2019-11-13 12:16:33
522,2401,0,on,35.3079,-80.7348,Green,Woodward Hall East,Woodward Hall East,2019-11-13 12:16:48
523,2401,1,off,35.308055878,-80.731536865,Green,Student Union E,Student Union E,2019-11-13 12:14:31
524,2401,0,on,35.3080314,-80.7304667,Green,Aux Services East,Aux Services East,2019-11-13 12:14:46
525,2401,0,on,35.307,-80.7295,Green,Fretwell S,Fretwell S,2019-11-13 12:15:01
526,2401,0,on,35.305107,-80.7283145,Green,Cato Hall S,Cato Hall S,2019-11-13 12:15:16
527,2401,0,on,35.30352,-80.72948,Green,Robinson Hall S,Robinson Hall S,2019-11-13 12:15:31
