,Bus,Count,OnOff,Latitude,Longitude,Route,Stop,CorrectStop,DateTime
260,2403,0,on,35.305107,-80.7283145,Gold,Cato Hall S,Cato Hall S,2019-11-13 10:09:35
261,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 10:09:50
262,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 10:10:05
263,2403,0,on,35.3012,-80.73562,Gold,Hunt Hall,Hunt Hall,2019-11-13 10:10:20
264,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 10:10:35
265,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 10:10:50
266,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 10:11:05
267,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 10:11:20
268,2403,9,off,35.311748505,-80.732955933,Gold,Cato Hall N,Cato Hall N,2019-11-13 10:09:27
269,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 10:09:42
270,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 10:09:57
271,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 10:10:12
272,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 10:10:27
273,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 10:10:42
274,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 10:10:57
275,2403,-8,on,35.307121277,-80.729499817,Gold,Fretwell N,Fretwell S,2019-11-13 10:13:11
276,2403,0,on,35.305107,-80.7283145,Gold,Cato Hall S,Cato Hall S,2019-11-13 10:13:26
277,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 10:13:41
278,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 10:13:56
279,2403,0,on,35.3012,-80.73562,Gold,Hunt Hall,Hunt Hall,2019-11-13 10:14:11
280,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 10:14:26
281,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 10:14:41
282,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 10:14:56
283,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 10:15:11
284,2403,2,off,35.305130005,-80.727920532,Gold,Fretwell N,Cato Hall N,2019-11-13 10:15:23
285,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 10:15:38
286,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 10:15:53
287,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 10:16:08
288,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 10:16:23
289,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 10:16:38
290,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 10:16:53
291,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 10:17:08
292,2403,0,on,35.305107,-80.7283145,Gold,Cato Hall S,Cato Hall S,2019-11-13 10:17:23
293,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 10:17:38
294,2403,4,off,35.302093506,-80.732696533,Gold,Fretwell N,Levine Hall W,2019-11-13 10:18:27
295,2403,0,off,35.301456451,-80.735565186,Gold,Fretwell N,Hunt Hall,2019-11-13 10:20:19
296,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 10:20:34
297,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 10:20:49
298,2403,1,off,35.304359436,-80.732345581,Gold,Fretwell N,Reese East,2019-11-13 10:24:06
299,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 10:24:21
300,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 10:24:36
301,2403,-2,off,35.307590485,-80.729263306,Gold,Fretwell N,Fretwell N,2019-11-13 10:29:16
302,2403,2,off,35.308532715,-80.732910156,Gold,Student Union W,Student Union W,2019-11-13 10:31:43
303,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 10:31:58
304,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 10:32:13
305,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 10:32:28
306,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 10:32:43
307,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 10:32:58
308,2403,0,on,35.305107,-80.7283145,Gold,Cato Hall S,Cato Hall S,2019-11-13 10:33:13
309,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 10:33:28
310,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 10:33:43
311,2403,0,on,35.3012,-80.73562,Gold,Hunt Hall,Hunt Hall,2019-11-13 10:33:58
312,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 10:34:13
313,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 10:34:28
314,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 10:34:43
315,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 10:34:58
316,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 10:35:13
317,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 10:35:28
318,2403,0,on,35.308509827,-80.732948303,Gold,Student Union W,Student Union W,2019-11-13 10:32:21
319,2403,0,off,35.309947968,-80.736457825,Gold,Union Deck/Belk N,Union Deck,2019-11-13 10:36:44
320,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 10:36:59
321,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 10:37:14
322,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 10:37:29
323,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 10:37:44
324,2403,0,on,35.305107,-80.7283145,Gold,Cato Hall S,Cato Hall S,2019-11-13 10:37:59
325,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 10:38:14
326,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 10:38:29
327,2403,0,on,35.3012,-80.73562,Gold,Hunt Hall,Hunt Hall,2019-11-13 10:38:44
328,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 10:38:59
329,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 10:39:14
330,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 10:39:29
331,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 10:39:44
332,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 10:39:59
333,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 10:40:14
334,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 10:40:29
335,2403,-1,off,35.309867859,-80.736755371,Gold,Union Deck/Belk N,Union Deck,2019-11-13 10:38:50
336,2403,4,on,35.311531067,-80.732917786,Gold,Wallis Hall E/Light Rail,Wallis Hall E,2019-11-13 10:42:27
337,2403,1,on,35.311470032,-80.730461121,Gold,Student Health E,Student Health E,2019-11-13 10:43:20
338,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 10:43:35
339,2403,-1,on,35.306808472,-80.729522705,Gold,Fretwell S,Fretwell S,2019-11-13 10:44:57
340,2403,0,off,35.305091858,-80.728271484,Gold,Cato Hall S,Cato Hall S,2019-11-13 10:46:10
341,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 10:46:25
342,2403,-4,off,35.301807404,-80.733062744,Gold,Levine Hall W,Levine Hall W,2019-11-13 10:48:54
343,2403,10,off,35.301277161,-80.735641479,Gold,Hunt Hall,Hunt Hall,2019-11-13 10:49:48
344,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 10:50:03
345,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 10:50:18
346,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 10:50:33
347,2403,9,on,35.303359985,-80.729415894,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 10:56:20
348,2403,-2,off,35.305038452,-80.72820282,Gold,Cato Hall N,Cato Hall N,2019-11-13 10:57:28
349,2403,-1,off,35.307289124,-80.729385376,Gold,Fretwell N,Fretwell N,2019-11-13 11:00:00
350,2403,-9,off,35.308296204,-80.732475281,Gold,Student Union W,Student Union W,2019-11-13 11:01:47
351,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 11:02:02
352,2403,-2,off,35.311767578,-80.733070374,Gold,Wallis Hall E/Light Rail,Wallis Hall E,2019-11-13 11:06:12
353,2403,-1,off,35.311660767,-80.730438232,Gold,Student Health E,Student Health E,2019-11-13 11:07:17
354,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 11:07:32
355,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 11:07:47
356,2403,0,on,35.305107,-80.7283145,Gold,Cato Hall S,Cato Hall S,2019-11-13 11:08:02
357,2403,17,off,35.304748535,-80.729881287,Gold,Fretwell S,Robinson Hall S,2019-11-13 11:09:28
358,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 11:09:43
359,2403,0,on,35.3012,-80.73562,Gold,Hunt Hall,Hunt Hall,2019-11-13 11:09:58
360,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 11:10:13
361,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 11:10:28
362,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 11:10:43
363,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 11:10:58
364,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 11:11:13
365,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 11:11:28
366,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 11:11:43
367,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 11:11:58
368,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 11:12:13
369,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 11:12:28
370,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 11:12:43
371,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 11:12:58
372,2403,0,on,35.305107,-80.7283145,Gold,Cato Hall S,Cato Hall S,2019-11-13 11:13:13
373,2403,6,off,35.303852081,-80.729606628,Gold,Fretwell S,Robinson Hall S,2019-11-13 11:12:28
374,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 11:12:43
375,2403,-23,off,35.300880432,-80.73576355,Gold,Fretwell S,Hunt Hall,2019-11-13 11:15:17
376,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 11:15:32
377,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 11:15:47
378,2403,1,off,35.304801941,-80.732711792,Gold,Fretwell S,Reese East,2019-11-13 11:18:27
379,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 11:18:42
380,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 11:18:57
381,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 11:19:12
382,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 11:19:27
383,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 11:19:42
384,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 11:19:57
385,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 11:20:12
386,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 11:20:27
387,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 11:20:42
388,2403,0,on,35.305370331,-80.72819519,Gold,Cato Hall S,Cato Hall S,2019-11-13 11:20:47
389,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 11:21:02
390,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 11:21:17
391,2403,0,on,35.3012,-80.73562,Gold,Hunt Hall,Hunt Hall,2019-11-13 11:21:32
392,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 11:21:47
393,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 11:22:02
394,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 11:22:17
395,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 11:22:32
396,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 11:22:47
397,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 11:23:02
398,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 11:23:17
399,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 11:23:32
400,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 11:23:47
401,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 11:24:02
402,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 11:24:17
403,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 11:24:32
404,2403,-1,on,35.308181763,-80.729347229,Gold,Cato Hall S,Cato Hall S,2019-11-13 11:22:31
405,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 11:22:46
406,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 11:23:01
407,2403,0,on,35.3012,-80.73562,Gold,Hunt Hall,Hunt Hall,2019-11-13 11:23:16
408,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 11:23:31
409,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 11:23:46
410,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 11:24:01
411,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 11:24:16
412,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 11:24:31
413,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 11:24:46
414,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 11:25:01
415,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 11:25:16
416,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 11:25:31
417,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 11:25:46
418,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 11:26:01
419,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 11:26:16
420,2403,-1,off,35.30815506,-80.732666016,Gold,Cato Hall S,Cato Hall S,2019-11-13 11:23:45
421,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 11:24:00
422,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 11:24:15
423,2403,0,on,35.3012,-80.73562,Gold,Hunt Hall,Hunt Hall,2019-11-13 11:24:30
424,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 11:24:45
425,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 11:25:00
426,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 11:25:15
427,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 11:25:30
428,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 11:25:45
429,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 11:26:00
430,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 11:26:15
431,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 11:26:30
432,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 11:26:45
433,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 11:27:00
434,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 11:27:15
435,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 11:27:30
436,2403,-1,off,35.311988831,-80.733047485,Gold,Cato Hall S,Cato Hall S,2019-11-13 11:27:49
437,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 11:28:04
438,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 11:28:19
439,2403,0,on,35.3012,-80.73562,Gold,Hunt Hall,Hunt Hall,2019-11-13 11:28:34
440,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 11:28:49
441,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 11:29:04
442,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 11:29:19
443,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 11:29:34
444,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 11:29:49
445,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 11:30:04
446,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 11:30:19
447,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 11:30:34
448,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 11:30:49
449,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 11:31:04
450,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 11:31:19
451,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 11:31:34
452,2403,1,off,35.31193161,-80.733016968,Gold,Cato Hall S,Cato Hall S,2019-11-13 11:30:37
453,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 11:30:52
454,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 11:31:07
455,2403,0,on,35.3012,-80.73562,Gold,Hunt Hall,Hunt Hall,2019-11-13 11:31:22
456,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 11:31:37
457,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 11:31:52
458,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 11:32:07
459,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 11:32:22
460,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 11:32:37
461,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 11:32:52
462,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 11:33:07
463,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 11:33:22
464,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 11:33:37
465,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 11:33:52
466,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 11:34:07
467,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 11:34:22
468,2403,1,on,35.305278778,-80.728279114,Gold,Cato Hall S,Cato Hall S,2019-11-13 11:34:11
469,2403,1,on,35.303356171,-80.729812622,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 11:35:01
470,2403,1,on,35.302089691,-80.733169556,Gold,Levine Hall W,Levine Hall W,2019-11-13 11:36:11
471,2403,-2,on,35.30134964,-80.735671997,Gold,Hunt Hall,Hunt Hall,2019-11-13 11:37:09
472,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 11:37:24
473,2403,-1,off,35.304302216,-80.734992981,Gold,Cone Deck East,Cone Deck East,2019-11-13 11:40:25
474,2403,0,on,35.304382324,-80.732749939,Gold,Reese East,Reese East,2019-11-13 11:41:11
475,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 11:41:26
476,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 11:41:41
477,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 11:41:56
478,2403,1,off,35.308151245,-80.732635498,Gold,Student Union W,Student Union W,2019-11-13 11:46:13
479,2403,1,on,35.309490204,-80.736373901,Gold,Union Deck/Belk N,Union Deck,2019-11-13 11:49:59
480,2403,1,on,35.311725616,-80.732887268,Gold,Wallis Hall E/Light Rail,Wallis Hall E,2019-11-13 11:51:43
481,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 11:51:58
482,2403,1,on,35.309043884,-80.7293396,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 11:56:06
483,2403,-1,off,35.306980133,-80.729400635,Gold,Fretwell S,Fretwell S,2019-11-13 11:57:00
484,2403,1,on,35.305114746,-80.72819519,Gold,Cato Hall S,Cato Hall S,2019-11-13 11:59:58
485,2403,-1,off,35.303504944,-80.729492188,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 12:01:16
486,2403,-1,on,35.301937103,-80.732948303,Gold,Levine Hall W,Levine Hall W,2019-11-13 12:02:44
487,2403,4,off,35.301223755,-80.735626221,Gold,Hunt Hall,Hunt Hall,2019-11-13 12:04:02
488,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 12:04:17
489,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 12:04:32
490,2403,-4,off,35.304367065,-80.732772827,Gold,Reese East,Reese East,2019-11-13 12:08:14
491,2403,7,on,35.303375244,-80.729476929,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 12:12:18
492,2403,1,on,35.305141449,-80.728248596,Gold,Cato Hall N,Cato Hall N,2019-11-13 12:13:32
493,2403,3,on,35.307579041,-80.729309082,Gold,Fretwell N,Fretwell N,2019-11-13 12:14:54
494,2403,-10,off,35.308170319,-80.732627869,Gold,Student Union W,Student Union W,2019-11-13 12:16:28
495,2403,-1,off,35.309494019,-80.736297607,Gold,Union Deck/Belk N,Union Deck,2019-11-13 12:19:46
496,2403,1,off,35.311733246,-80.733047485,Gold,Wallis Hall E/Light Rail,Wallis Hall E,2019-11-13 12:21:22
497,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 12:21:37
498,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 12:21:52
499,2403,0,off,35.306934357,-80.729476929,Gold,Fretwell S,Fretwell S,2019-11-13 12:25:18
500,2403,0,on,35.305107,-80.7283145,Gold,Cato Hall S,Cato Hall S,2019-11-13 12:25:33
501,2403,-1,off,35.30348587,-80.729598999,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 12:27:06
502,2403,-2,off,35.30198288,-80.733070374,Gold,Levine Hall W,Levine Hall W,2019-11-13 12:28:54
503,2403,1,off,35.301231384,-80.735649109,Gold,Hunt Hall,Hunt Hall,2019-11-13 12:30:00
504,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 12:30:15
505,2403,0,on,35.3042105,-80.7349259,Gold,Cone Deck East,Cone Deck East,2019-11-13 12:30:30
506,2403,0,on,35.3042998,-80.7326206,Gold,Reese East,Reese East,2019-11-13 12:30:45
507,2403,0,on,35.30337,-80.72945,Gold,Robinson Hall N,Robinson Hall N,2019-11-13 12:31:00
508,2403,0,on,35.3050917,-80.7281563,Gold,Cato Hall N,Cato Hall N,2019-11-13 12:31:15
509,2403,0,on,35.3075872,-80.7292483,Gold,Fretwell N,Fretwell N,2019-11-13 12:31:30
510,2403,0,on,35.30813,-80.73268,Gold,Student Union W,Student Union W,2019-11-13 12:31:45
511,2403,0,on,35.3096306,-80.736329,Gold,Union Deck,Union Deck,2019-11-13 12:32:00
512,2403,0,on,35.3117,-80.733,Gold,Wallis Hall E,Wallis Hall E,2019-11-13 12:32:15
513,2403,0,on,35.31155,-80.73053,Gold,Student Health E,Student Health E,2019-11-13 12:32:30
514,2403,0,on,35.309135437,-80.729370117,Gold,Hickory Hall South,Hickory Hall South,2019-11-13 12:32:45
515,2403,0,on,35.307,-80.7295,Gold,Fretwell S,Fretwell S,2019-11-13 12:33:00
516,2403,0,on,35.305107,-80.7283145,Gold,Cato Hall S,Cato Hall S,2019-11-13 12:33:15
517,2403,0,on,35.30352,-80.72948,Gold,Robinson Hall S,Robinson Hall S,2019-11-13 12:33:30
518,2403,0,on,35.3019,-80.733,Gold,Levine Hall W,Levine Hall W,2019-11-13 12:33:45
519,2403,1,on,35.301296234,-80.736022949,Gold,Hunt Hall,Hunt Hall,2019-11-13 12:45:43
520,2403,0,on,35.3025,-80.7373,Gold,Alumni Way W,Alumni Way W,2019-11-13 12:45:58
