,Lattitude,Longitude,isStop,Stop
268,35.30292979085482,-80.73132695210936,no,
269,35.30291009010132,-80.7314074183798,no,
270,35.3028860113961,-80.73149861348631,no,
271,35.3028553657609,-80.73159249080183,no,
272,35.30282909806436,-80.73169709695341,no,
273,35.302809397286346,-80.731804385314,no,
274,35.30280283035928,-80.7319116736746,no,
275,35.302835664989296,-80.73198141110899,no,
276,35.302883822422544,-80.73202700866224,no,
277,35.30292979085482,-80.73205919517042,no,
278,35.303012971761106,-80.73209942830565,no,
279,35.303107097420366,-80.73210747493269,no,
280,35.30319684504001,-80.7321101571417,no,
281,35.30328440359738,-80.73212088597776,no,
282,35.30336320621801,-80.73213161481382,no,
283,35.30342011917406,-80.7321450258589,no,
284,35.3034945437485,-80.7321450258589,no,
285,35.30360618048179,-80.73213966144087,no,
286,35.30369811649944,-80.73214234364988,no,
287,35.303770351868586,-80.73214234364988,no,
288,35.303829453486294,-80.73215307248594,no,
289,35.30390825557607,-80.73215575469496,no,
290,35.303978301813665,-80.73215843690397,no,
291,35.304070237408474,-80.73216648353102,no,
292,35.30416655077672,-80.73215843690397,no,
293,35.3042431636014,-80.73215575469496,no,
294,35.30431539848394,-80.73216111911299,no,
295,35.30434823250014,-80.732163801322,no,
296,35.30434823250014,-80.732163801322,no,
297,35.30435261036796,-80.7322174455023,no,
298,35.30435698823554,-80.73227377189161,no,
299,35.30435698823554,-80.73233009828093,no,
300,35.30434823250014,-80.73238642467024,no,
301,35.30434166569797,-80.73244006885054,no,
302,35.30434166569797,-80.73251517070295,no,
303,35.30435698823554,-80.73261977685453,yes,Reese East
304,35.30433490598598,-80.73271365417006,no,
305,35.30433972139467,-80.73280484927656,no,
306,35.304335343526155,-80.73289872659208,no,
307,35.30432439885382,-80.73299796832563,no,
308,35.30431783204971,-80.73307038796904,no,
309,35.30429813163419,-80.73316158307554,no,
310,35.304267486533845,-80.73326618922712,no,
311,35.304252163979314,-80.73337347758772,no,
312,35.30424997504272,-80.73347003711226,no,
313,35.30424997504272,-80.73357196105482,no,
314,35.30424997504272,-80.73367924941542,no,
315,35.30426529759766,-80.73386163962843,no,
316,35.30426529759766,-80.73400379670622,no,
317,35.30427186440603,-80.73410035623075,no,
318,35.30426529759766,-80.7342156912184,no,
319,35.30427186440603,-80.73428274644377,no,
320,35.30427186440603,-80.73437662375929,no,
321,35.30426967546997,-80.73446513665678,no,
322,35.30427186440603,-80.73456169618132,no,
323,35.30427186440603,-80.7346475268698,no,
324,35.30427405334204,-80.73478700173857,no,
325,35.30427405334204,-80.73482455266478,no,
326,35.30427843121387,-80.73487551463606,no,
327,35.30427624227798,-80.73496670974257,no,
328,35.304284998021174,-80.73501498950483,yes,Cone Deck W
329,35.30427186440603,-80.73506638068345,no,
330,35.30424121929573,-80.73529019357615,no,
331,35.30425654185234,-80.7355651110375,no,
332,35.30426091972511,-80.73561339079977,no,
333,35.304267486533845,-80.73581992089392,no,
334,35.30426967546997,-80.73591916262747,no,
335,35.30427405334204,-80.73612032830358,no,
336,35.30428280908547,-80.7362302988732,no,
337,35.304284998021174,-80.73635099827887,no,
338,35.304289375892424,-80.73649315535665,no,
339,35.304289375892424,-80.73667822777868,no,
340,35.304289375892424,-80.73683379590155,no,
341,35.304289375892424,-80.73694913088919,no,
342,35.30430032056949,-80.73701082169653,no,
343,35.304309076310076,-80.73713688552023,no,
344,35.304309076310076,-80.73717443644644,no,
345,35.30427186440603,-80.73720125853659,no,
346,35.30420400736048,-80.7372388094628,no,
347,35.30414490601638,-80.73726831376196,no,
348,35.30407704886436,-80.73730050027014,no,
349,35.304024514255964,-80.73733805119635,no,
350,35.30395227911372,-80.73742388188482,no,
351,35.30390850020825,-80.73747752606512,no,
352,35.30388661074664,-80.73750166594625,no,
353,35.30384283180563,-80.73753117024542,no,
354,35.3037837301977,-80.73756872117163,no,
355,35.303729006448165,-80.73761431872488,no,
356,35.303676471613784,-80.73765186965109,no,
357,35.303617369884336,-80.73770014941336,no,
358,35.303558268111715,-80.73777793347479,no,
359,35.303464142977305,-80.73786376416327,no,
360,35.30341817484862,-80.73789595067144,no,
361,35.30335250604804,-80.73793081938864,no,
362,35.303308726818045,-80.73795764147879,no,
363,35.30327808134295,-80.7379790991509,no,
364,35.30324305792863,-80.73799787461401,no,
365,35.30324010235104,-80.73799787461401,no,
366,35.303206990042334,-80.73800323903204,no,
367,35.30315445486902,-80.73804078995825,no,
368,35.30308659688633,-80.73809979855658,no,
369,35.30304500648172,-80.73810784518362,no,
370,35.30299684914441,-80.73812662064672,no,
371,35.30293555794637,-80.73814807831884,no,
372,35.302887400543916,-80.73814271390081,no,
373,35.3028479990115,-80.73809711634756,no,
374,35.30282829823809,-80.73804883658529,no,
375,35.30280640848424,-80.73798178135992,no,
376,35.30278232974816,-80.73791204392553,no,
377,35.30275825100492,-80.7378530353272,no,
378,35.30274292816458,-80.73781816661001,no,
379,35.30271666043153,-80.7377806156838,no,
380,35.30269477064747,-80.7377430647576,yes,Alumni Way E
381,35.302664124939845,-80.73767064511419,no,
382,35.30263785718121,-80.73762504756094,no,
383,35.30259407756454,-80.7375633567536,no,
384,35.302534975044466,-80.73748289048315,no,
385,35.302467116542246,-80.73744802176596,no,
386,35.30240144696979,-80.73742656409384,no,
387,35.30231169846791,-80.73741851746679,no,
388,35.30222194986647,-80.73742388188482,no,
