,Lattitude,Longitude,isStop,Stop
628,35.31182366875101,-80.73382291663536,no,
629,35.31182148001927,-80.73371562827477,no,
630,35.31181710255562,-80.73361906875023,no,
631,35.31181491382372,-80.7335600601519,no,
632,35.311808347627604,-80.7334339963282,no,
633,35.311808347627604,-80.73339912761101,no,
634,35.3118105363597,-80.73331597913155,no,
635,35.31181491382372,-80.73325697053322,no,
636,35.311812725091734,-80.73319527972588,no,
637,35.311812725091734,-80.73312286008247,no,
638,35.3118105363597,-80.73307189811119,no,
